actoterrorista,adultomayor,afrodescendiente,amenaza,apoyo,articulacioninterinstitucional,atencionpsicologica,cabezadefamilia,curso_de_vida,declaracion,delitoscontralibertadein,departamento_procedencia,desplazamiento,despojoyabandonodebienes,discapacidad,edad,gestante,grupo_etario,homicidio,indigena,lgtbi,mes,mestizo,migrantesvenezolanos,minasantipersonal,municipio_procedencia,nucleo_numero,orden,orientacion,personas_nucleo,reclutamientoforzado,rrom,secuestro,sexo,tortura,vigencia,vinculaciondennagrujposarmados,auxilio_econ_mico_mes,hecho_victimizante,monto_asignado,n_cleo_familiar,personas,_merge
NO,SI,NO,SI,NO,NO,SI,SI,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,SI,NO,NO,71,NO,60 y mas,NO,NO,NO,07 JULIO,NO,NO,NO,REMEDIOS,SI,415,SI,4,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,935639.0,TIPO C,8,both
NO,SI,NO,NO,NO,NO,NO,NO,Persona Mayor,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,NO,NO,NO,70,NO,60 y mas,NO,NO,NO,07 JULIO,NO,NO,NO,REMEDIOS,NO,416,NO,0,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,NO,NO,NO,51,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,REMEDIOS,NO,417,NO,0,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,ANTIOQUIA,NO,NO,NO,48,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,REMEDIOS,NO,418,NO,0,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,32,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,SI,419,NO,4,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,4,both
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,3,NO,0 a 6,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,NO,420,NO,0,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,4,both
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,12,NO,12 a 17,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,NO,421,NO,0,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,5,NO,0 a 6,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,NO,422,NO,0,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,4,both
NO,NO,NO,NO,NO,NO,NO,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,NO,NO,NO,36,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,ABREGO,SI,423,NO,4,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,NO,NO,NO,36,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,ABREGO,NO,424,NO,0,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,440301.0,TIPO A,2,both
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,NO,NO,NO,16,NO,12 a 17,NO,NO,NO,07 JULIO,NO,NO,NO,ABREGO,NO,425,NO,0,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,NO,NO,NO,7,NO,7  a 11,NO,NO,NO,07 JULIO,NO,NO,NO,ABREGO,NO,426,NO,0,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,21,NO,18 a 28,NO,NO,NO,07 JULIO,NO,NO,NO,OCAÑA,SI,427,SI,3,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,24,NO,18 a 28,NO,NO,NO,07 JULIO,NO,NO,NO,OCAÑA,NO,428,NO,0,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,4,both
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,14,NO,12 a 17,NO,NO,NO,07 JULIO,NO,NO,NO,OCAÑA,NO,429,NO,0,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,35,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,OCAÑA,SI,430,SI,4,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,35,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,OCAÑA,NO,431,NO,0,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,440301.0,TIPO A,2,both
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,14,NO,12 a 17,NO,NO,NO,07 JULIO,NO,NO,NO,OCAÑA,NO,432,NO,0,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,4,NO,0 a 6,NO,NO,NO,07 JULIO,NO,NO,NO,OCAÑA,NO,433,NO,0,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,PERSONERIA,NO,NORTE DE SANTANDER,SI,NO,NO,22,NO,18 a 28,NO,NO,NO,07 JULIO,NO,NO,NO,OCAÑA,SI,434,SI,3,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,935639.0,TIPO C,10,both
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,26,NO,18 a 28,NO,NO,NO,07 JULIO,NO,NO,NO,OCAÑA,NO,435,NO,0,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,1,NO,0 a 6,NO,NO,NO,07 JULIO,NO,NO,NO,OCAÑA,NO,436,NO,0,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,935639.0,TIPO C,7,both
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,33,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,SI,437,SI,1,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,4,both
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,PERSONERIA,NO,CAUCA,SI,NO,NO,24,NO,18 a 28,NO,NO,NO,07 JULIO,NO,NO,NO,SANTANDER DE QUILICHAO,SI,438,SI,4,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,PERSONERIA,NO,CAUCA,NO,NO,NO,26,NO,18 a 28,NO,NO,NO,07 JULIO,NO,NO,NO,SANTANDER DE QUILICHAO,NO,439,NO,0,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,935639.0,TIPO C,6,both
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,PERSONERIA,NO,CAUCA,NO,NO,NO,6,NO,0 a 6,NO,NO,NO,07 JULIO,NO,NO,NO,SANTANDER DE QUILICHAO,NO,440,NO,0,NO,NO,NO,Masculino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,4,both
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,PERSONERIA,NO,CAUCA,NO,NO,NO,4,NO,0 a 6,NO,NO,NO,07 JULIO,NO,NO,NO,SANTANDER DE QUILICHAO,NO,441,NO,0,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,4,both
NO,NO,NO,NO,NO,NO,NO,SI,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,BOLIVAR,SI,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,SAN PABLO,SI,442,NO,1,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,440301.0,TIPO A,2,both
NO,NO,NO,NO,NO,NO,NO,SI,SIN INFORMACION,PERSONERIA,NO,BOLIVAR,SI,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,SIMITI,SI,443,NO,3,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,440301.0,TIPO A,2,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,PERSONERIA,NO,BOLIVAR,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,SIMITI,NO,444,NO,0,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,PERSONERIA,NO,BOLIVAR,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,SIMITI,NO,445,NO,0,NO,NO,NO,Femenino,NO,2017,NO,02 FEBRERO,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,NO,NO,NO,NO,SI,Adultez,PERSONERIA,NO,VALLE DEL CAUCA,SI,NO,NO,49,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,BUGA,SI,446,NO,1,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,935639.0,TIPO C,6,both
NO,SI,NO,SI,NO,NO,SI,SI,Persona Mayor,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,61,NO,60 y mas,NO,NO,NO,07 JULIO,NO,NO,NO,CUCUTA,SI,447,NO,3,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,440301.0,TIPO A,3,both
NO,NO,NO,NO,NO,NO,NO,NO,Adultez,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,58,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,CUCUTA,NO,448,NO,0,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,935639.0,TIPO C,7,both
NO,NO,NO,NO,NO,NO,NO,NO,Jovenes,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,27,NO,18 a 28,NO,NO,NO,07 JULIO,NO,NO,NO,CUCUTA,NO,449,NO,0,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,SI,NO,NO,SI,NO,Adultez,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,29,NO,29 a 59,NO,NO,NO,07 JULIO,NO,NO,NO,CUCUTA,SI,450,NO,1,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,SI,SIN INFORMACION,PERSONERIA,NO,NORTE DE SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,CUCUTA,SI,451,NO,1,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,440301.0,TIPO A,2,both
NO,NO,NO,NO,NO,NO,NO,SI,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,BOLIVAR,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,CANTALLAGO,SI,452,NO,1,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,SI,NO,NO,SI,SI,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,BUCARAMANGA,SI,453,SI,5,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,BUCARAMANGA,NO,454,NO,0,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,BUCARAMANGA,NO,455,NO,0,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,BUCARAMANGA,NO,456,NO,0,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,BUCARAMANGA,NO,457,NO,0,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,SI,NO,NO,SI,SI,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,NORTE DE SANTANDER,SI,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,VILLA DEL ROSARIO,SI,458,SI,1,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,SI,NO,NO,SI,SI,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,CIMITARRA,SI,459,SI,1,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,935639.0,TIPO C,6,both
NO,NO,NO,SI,NO,NO,SI,SI,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,BOLIVAR,SI,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,SAN PABLO,SI,460,SI,2,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,715489.0,TIPO B,4,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,SIN INFORMACION,NO,461,NO,0,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,SI,NO,NO,SI,SI,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,BOLIVAR,SI,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,SAN PABLO,SI,462,SI,1,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,440301.0,TIPO A,2,both
NO,NO,NO,SI,NO,NO,SI,SI,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,ARAUCA,SI,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,SARAVENA,SI,463,SI,2,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,NO,NO,NO,NO,NO,Primera infancia,DEFENSORIA DEL PUEBLO,NO,ARAUCA,NO,NO,NO,2,NO,0 a 6,NO,NO,NO,07 JULIO,NO,NO,NO,SARAVENA,NO,464,NO,0,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,440301.0,TIPO B,1,both
NO,NO,NO,SI,NO,NO,SI,SI,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,SI,465,SI,5,NO,NO,NO,Femenino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,935639.0,TIPO C,6,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,NO,466,NO,0,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,NO,467,NO,0,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,NO,468,NO,0,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,440301.0,TIPO A,2,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,07 JULIO,NO,NO,NO,BARRANCABERMEJA,NO,469,NO,0,NO,NO,NO,Masculino,NO,2017,NO,03 MARZO,DESPLAZAMIENTO,440301.0,TIPO A,2,both
NO,NO,NO,SI,NO,NO,SI,SI,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,BOLIVAR,SI,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,08 AGOSTO,NO,NO,NO,MORALES,SI,470,SI,5,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,BOLIVAR,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,08 AGOSTO,NO,NO,NO,MORALES,NO,471,NO,0,NO,NO,NO,Masculino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,BOLIVAR,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,08 AGOSTO,NO,NO,NO,MORALES,NO,472,NO,0,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,715489.0,TIPO B,4,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,BOLIVAR,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,08 AGOSTO,NO,NO,NO,MORALES,NO,473,NO,0,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,715489.0,TIPO B,3,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,BOLIVAR,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,08 AGOSTO,NO,NO,NO,MORALES,NO,474,NO,0,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,715489.0,TIPO B,4,both
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,23,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,AGUACHICA,SI,475,NO,1,NO,NO,NO,Masculino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,440301.0,TIPO A,2,both
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,31,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,RIONEGRO,SI,476,NO,3,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,11,NO,7  a 11,NO,NO,NO,08 AGOSTO,NO,NO,NO,RIONEGRO,NO,477,NO,0,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,935639.0,TIPO C,6,both
NO,NO,NO,NO,NO,NO,NO,NO,Adolescencia,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,13,NO,12 a 17,NO,NO,NO,08 AGOSTO,NO,NO,NO,RIONEGRO,NO,478,NO,0,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,33,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,AGUACHICA,SI,479,NO,2,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,NO,NO,NO,NO,NO,Infancia,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,9,NO,7  a 11,NO,NO,NO,08 AGOSTO,NO,NO,NO,SIN INFORMACION,NO,480,NO,0,NO,NO,NO,Masculino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,27,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,AGUACHICA,SI,481,NO,1,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,CESAR,SI,NO,NO,51,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,AGUACHICA,SI,482,NO,2,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,08 AGOSTO,NO,NO,NO,SIN INFORMACION,NO,483,NO,0,NO,NO,NO,Masculino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,SI,NO,NO,SI,SI,Adultez,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,59,NO,29 a 59,NO,NO,NO,08 AGOSTO,NO,NO,NO,SIMACOTA,SI,484,NO,1,NO,NO,NO,Masculino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,SI,NO,NO,SI,SI,Jovenes,DEFENSORIA DEL PUEBLO,NO,SANTANDER,SI,NO,NO,19,NO,18 a 28,NO,NO,NO,08 AGOSTO,NO,NO,NO,FLORIDABLANCA,SI,485,NO,3,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,440301.0,TIPO A,1,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,08 AGOSTO,NO,NO,NO,FLORIDABLANCA,NO,486,NO,0,NO,NO,NO,Masculino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,715489.0,TIPO B,5,both
NO,NO,NO,NO,NO,NO,NO,NO,SIN INFORMACION,DEFENSORIA DEL PUEBLO,NO,SANTANDER,NO,NO,NO,SIN INFORMACION,NO,SIN INFORMACION,NO,NO,NO,08 AGOSTO,NO,NO,NO,FLORIDABLANCA,NO,487,NO,0,NO,NO,NO,Femenino,NO,2017,NO,04 ABRIL,DESPLAZAMIENTO,715489.0,TIPO B,5,both
